edge_id,:START_ID,:END_ID,:TYPE,doc_id,start_page:int,end_page:int,json_properties
"edge::APPEARS_IN::alg::NIST.FIPS.204::44::section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 44 AddNTT (𝑎, ̂ 𝑏)",alg::NIST.FIPS.204::44,"section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 44 AddNTT (𝑎, ̂ 𝑏)",APPEARS_IN,NIST.FIPS.204,55,55,{}
"edge::APPEARS_IN::alg::NIST.FIPS.204::45::section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 44 AddNTT (𝑎, ̂ 𝑏)",alg::NIST.FIPS.204::45,"section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 44 AddNTT (𝑎, ̂ 𝑏)",APPEARS_IN,NIST.FIPS.204,55,55,{}
"edge::APPEARS_IN::alg::NIST.FIPS.204::47::section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 47 ScalarVectorNTT (𝑐, ̂ 𝐯) ̂",alg::NIST.FIPS.204::47,"section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 47 ScalarVectorNTT (𝑐, ̂ 𝐯) ̂",APPEARS_IN,NIST.FIPS.204,56,56,{}
"edge::APPEARS_IN::alg::NIST.FIPS.204::48::section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 48 MatrixVectorNTT (𝐌, 𝐯) ̂",alg::NIST.FIPS.204::48,"section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 48 MatrixVectorNTT (𝐌, 𝐯) ̂",APPEARS_IN,NIST.FIPS.204,56,56,{}
edge::APPEARS_IN::alg::NIST.FIPS.204::49::section::NIST.FIPS.204::7. Auxiliary Functions > Appendix A -Montgomery Multiplication,alg::NIST.FIPS.204::49,section::NIST.FIPS.204::7. Auxiliary Functions > Appendix A -Montgomery Multiplication,APPEARS_IN,NIST.FIPS.204,60,60,{}
"edge::APPEARS_IN::alg::NIST.FIPS.204::5::section::NIST.FIPS.204::5. External Functions > 5.4 Pre-Hash ML-DSA > 5.4.1 HashML-DSA Signing and Verifying > Algorithm 5 HashML-DSA . Verify (𝑝𝑘, 𝑀, 𝜎, 𝑐𝑡𝑥, PH )",alg::NIST.FIPS.204::5,"section::NIST.FIPS.204::5. External Functions > 5.4 Pre-Hash ML-DSA > 5.4.1 HashML-DSA Signing and Verifying > Algorithm 5 HashML-DSA . Verify (𝑝𝑘, 𝑀, 𝜎, 𝑐𝑡𝑥, PH )",APPEARS_IN,NIST.FIPS.204,31,31,{}
edge::APPEARS_IN::alg::NIST.FIPS.204::6::section::NIST.FIPS.204::6. Internal Functions > 6.1 ML-DSA Key Generation (Internal) > Algorithm 6 ML-DSA . KeyGen \_ internal (𝜉),alg::NIST.FIPS.204::6,section::NIST.FIPS.204::6. Internal Functions > 6.1 ML-DSA Key Generation (Internal) > Algorithm 6 ML-DSA . KeyGen \_ internal (𝜉),APPEARS_IN,NIST.FIPS.204,33,33,{}
"edge::APPEARS_IN::alg::NIST.FIPS.204::7::section::NIST.FIPS.204::6. Internal Functions > 6.2 ML-DSA Signing (Internal) > Algorithm 7 ML-DSA . Sign \_ internal (𝑠𝑘, 𝑀 ′ , 𝑟𝑛𝑑)",alg::NIST.FIPS.204::7,"section::NIST.FIPS.204::6. Internal Functions > 6.2 ML-DSA Signing (Internal) > Algorithm 7 ML-DSA . Sign \_ internal (𝑠𝑘, 𝑀 ′ , 𝑟𝑛𝑑)",APPEARS_IN,NIST.FIPS.204,35,35,{}
"edge::APPEARS_IN::alg::NIST.FIPS.204::8::section::NIST.FIPS.204::6. Internal Functions > 6.3 ML-DSA Verifying (Internal) > Algorithm 8 ML-DSA . Verify \_ internal (𝑝𝑘, 𝑀 ′ , 𝜎)",alg::NIST.FIPS.204::8,"section::NIST.FIPS.204::6. Internal Functions > 6.3 ML-DSA Verifying (Internal) > Algorithm 8 ML-DSA . Verify \_ internal (𝑝𝑘, 𝑀 ′ , 𝜎)",APPEARS_IN,NIST.FIPS.204,37,37,{}
"edge::APPEARS_IN::alg::NIST.FIPS.204::9::section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 9 IntegerToBits (𝑥, 𝛼)",alg::NIST.FIPS.204::9,"section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 9 IntegerToBits (𝑥, 𝛼)",APPEARS_IN,NIST.FIPS.204,38,38,{}
edge::APPEARS_IN::alg::NIST.FIPS.205::1::section::NIST.FIPS.205::3. Overview of the SLH-DSA Signature Scheme > 3.1 Additional Requirements,alg::NIST.FIPS.205::1,section::NIST.FIPS.205::3. Overview of the SLH-DSA Signature Scheme > 3.1 Additional Requirements,APPEARS_IN,NIST.FIPS.205,20,20,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::10::section::NIST.FIPS.205::6. eXtended Merkle Signature Scheme (XMSS) > 6.2 Generating an XMSS Signature > Algorithm 10 xmss \_ sign ( 𝑀 , SK .seed, 𝑖𝑑𝑥 , PK .seed, ADRS )",alg::NIST.FIPS.205::10,"section::NIST.FIPS.205::6. eXtended Merkle Signature Scheme (XMSS) > 6.2 Generating an XMSS Signature > Algorithm 10 xmss \_ sign ( 𝑀 , SK .seed, 𝑖𝑑𝑥 , PK .seed, ADRS )",APPEARS_IN,NIST.FIPS.205,34,34,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::11::section::NIST.FIPS.205::6. eXtended Merkle Signature Scheme (XMSS) > 6.3 Computing an XMSS Public Key From a Signature > Algorithm 11 xmss \_ pkFromSig ( 𝑖𝑑𝑥 , SIG 𝑋𝑀𝑆𝑆 , 𝑀 , PK .seed, ADRS )",alg::NIST.FIPS.205::11,"section::NIST.FIPS.205::6. eXtended Merkle Signature Scheme (XMSS) > 6.3 Computing an XMSS Public Key From a Signature > Algorithm 11 xmss \_ pkFromSig ( 𝑖𝑑𝑥 , SIG 𝑋𝑀𝑆𝑆 , 𝑀 , PK .seed, ADRS )",APPEARS_IN,NIST.FIPS.205,35,35,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::12::section::NIST.FIPS.205::7. The SLH-DSA Hypertree > 7.1 Hypertree Signature Generation > Algorithm 12 ht \_ sign ( 𝑀 , SK .seed, PK .seed, 𝑖𝑑𝑥 𝑡𝑟𝑒𝑒 , 𝑖𝑑𝑥 𝑙𝑒𝑎𝑓 )",alg::NIST.FIPS.205::12,"section::NIST.FIPS.205::7. The SLH-DSA Hypertree > 7.1 Hypertree Signature Generation > Algorithm 12 ht \_ sign ( 𝑀 , SK .seed, PK .seed, 𝑖𝑑𝑥 𝑡𝑟𝑒𝑒 , 𝑖𝑑𝑥 𝑙𝑒𝑎𝑓 )",APPEARS_IN,NIST.FIPS.205,37,37,{}
edge::APPEARS_IN::alg::NIST.FIPS.205::13::section::NIST.FIPS.205::7. The SLH-DSA Hypertree > 7.2 Hypertree Signature Verification,alg::NIST.FIPS.205::13,section::NIST.FIPS.205::7. The SLH-DSA Hypertree > 7.2 Hypertree Signature Verification,APPEARS_IN,NIST.FIPS.205,38,38,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::14::section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.1 Generating FORS Secret Values > Algorithm 14 fors \_ skGen ( SK .seed, PK .seed, ADRS , 𝑖𝑑𝑥 )",alg::NIST.FIPS.205::14,"section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.1 Generating FORS Secret Values > Algorithm 14 fors \_ skGen ( SK .seed, PK .seed, ADRS , 𝑖𝑑𝑥 )",APPEARS_IN,NIST.FIPS.205,39,39,{}
edge::APPEARS_IN::alg::NIST.FIPS.205::15::section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.2 Generating a Merkle Hash Tree,alg::NIST.FIPS.205::15,section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.2 Generating a Merkle Hash Tree,APPEARS_IN,NIST.FIPS.205,40,40,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::16::section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.3 Generating a FORS Signature > Algorithm 16 fors \_ sign ( 𝑚𝑑 , SK .seed, PK .seed, ADRS",alg::NIST.FIPS.205::16,"section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.3 Generating a FORS Signature > Algorithm 16 fors \_ sign ( 𝑚𝑑 , SK .seed, PK .seed, ADRS",APPEARS_IN,NIST.FIPS.205,41,41,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::17::section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.4 Computing a FORS Public Key From a Signature > Algorithm 17 fors \_ pkFromSig (SIG 𝐹 𝑂𝑅𝑆 , 𝑚𝑑 , PK .seed, ADRS )",alg::NIST.FIPS.205::17,"section::NIST.FIPS.205::8. Forest of Random Subsets (FORS) > 8.4 Computing a FORS Public Key From a Signature > Algorithm 17 fors \_ pkFromSig (SIG 𝐹 𝑂𝑅𝑆 , 𝑚𝑑 , PK .seed, ADRS )",APPEARS_IN,NIST.FIPS.205,42,42,{}
edge::APPEARS_IN::alg::NIST.FIPS.205::18::section::NIST.FIPS.205::9. SLH-DSA Internal Functions > 9.1 SLH-DSA Key Generation,alg::NIST.FIPS.205::18,section::NIST.FIPS.205::9. SLH-DSA Internal Functions > 9.1 SLH-DSA Key Generation,APPEARS_IN,NIST.FIPS.205,44,44,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::19::section::NIST.FIPS.205::9. SLH-DSA Internal Functions > 9.2 SLH-DSA Signature Generation > Algorithm 19 slh \_ sign \_ internal ( 𝑀 , SK, 𝑎𝑑𝑑𝑟𝑛𝑑 )",alg::NIST.FIPS.205::19,"section::NIST.FIPS.205::9. SLH-DSA Internal Functions > 9.2 SLH-DSA Signature Generation > Algorithm 19 slh \_ sign \_ internal ( 𝑀 , SK, 𝑎𝑑𝑑𝑟𝑛𝑑 )",APPEARS_IN,NIST.FIPS.205,45,45,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::2::section::NIST.FIPS.205::4. Functions and Addressing > 4.4 Arrays, Byte Strings, and Integers > Algorithm 2 toInt ( 𝑋, 𝑛 )",alg::NIST.FIPS.205::2,"section::NIST.FIPS.205::4. Functions and Addressing > 4.4 Arrays, Byte Strings, and Integers > Algorithm 2 toInt ( 𝑋, 𝑛 )",APPEARS_IN,NIST.FIPS.205,25,25,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::20::section::NIST.FIPS.205::9. SLH-DSA Internal Functions > 9.3 SLH-DSA Signature Verification > Algorithm 20 slh \_ verify \_ internal ( 𝑀 , SIG, PK)",alg::NIST.FIPS.205::20,"section::NIST.FIPS.205::9. SLH-DSA Internal Functions > 9.3 SLH-DSA Signature Verification > Algorithm 20 slh \_ verify \_ internal ( 𝑀 , SIG, PK)",APPEARS_IN,NIST.FIPS.205,46,46,{}
edge::APPEARS_IN::alg::NIST.FIPS.205::21::section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.1 SLH-DSA Key Generation,alg::NIST.FIPS.205::21,section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.1 SLH-DSA Key Generation,APPEARS_IN,NIST.FIPS.205,47,47,{}
edge::APPEARS_IN::alg::NIST.FIPS.205::22::section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.2 SLH-DSA Signature Generation > 10.2.1 Pure SLH-DSA Signature Generation,alg::NIST.FIPS.205::22,section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.2 SLH-DSA Signature Generation > 10.2.1 Pure SLH-DSA Signature Generation,APPEARS_IN,NIST.FIPS.205,49,49,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::23::section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.2 SLH-DSA Signature Generation > 10.2.2 HashSLH-DSA Signature Generation > Algorithm 23 hash \_ slh \_ sign ( 𝑀 , 𝑐𝑡𝑥 , PH, SK)",alg::NIST.FIPS.205::23,"section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.2 SLH-DSA Signature Generation > 10.2.2 HashSLH-DSA Signature Generation > Algorithm 23 hash \_ slh \_ sign ( 𝑀 , 𝑐𝑡𝑥 , PH, SK)",APPEARS_IN,NIST.FIPS.205,50,50,{}
edge::APPEARS_IN::alg::NIST.FIPS.205::24::section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.3 SLH-DSA Signature Verification,alg::NIST.FIPS.205::24,section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.3 SLH-DSA Signature Verification,APPEARS_IN,NIST.FIPS.205,51,51,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::25::section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.3 SLH-DSA Signature Verification > Algorithm 25 hash \_ slh \_ verify ( 𝑀 , SIG, 𝑐𝑡𝑥 , PH, PK)",alg::NIST.FIPS.205::25,"section::NIST.FIPS.205::10. SLH-DSA External Functions > 10.3 SLH-DSA Signature Verification > Algorithm 25 hash \_ slh \_ verify ( 𝑀 , SIG, 𝑐𝑡𝑥 , PH, PK)",APPEARS_IN,NIST.FIPS.205,52,52,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::3::section::NIST.FIPS.205::4. Functions and Addressing > 4.4 Arrays, Byte Strings, and Integers > Algorithm 3 toByte ( 𝑥, 𝑛 )",alg::NIST.FIPS.205::3,"section::NIST.FIPS.205::4. Functions and Addressing > 4.4 Arrays, Byte Strings, and Integers > Algorithm 3 toByte ( 𝑥, 𝑛 )",APPEARS_IN,NIST.FIPS.205,25,25,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::4::section::NIST.FIPS.205::4. Functions and Addressing > 4.4 Arrays, Byte Strings, and Integers > Algorithm 4 base \_ 2 b ( 𝑋 , 𝑏 , 𝑜𝑢𝑡 \_ 𝑙𝑒𝑛 )",alg::NIST.FIPS.205::4,"section::NIST.FIPS.205::4. Functions and Addressing > 4.4 Arrays, Byte Strings, and Integers > Algorithm 4 base \_ 2 b ( 𝑋 , 𝑏 , 𝑜𝑢𝑡 \_ 𝑙𝑒𝑛 )",APPEARS_IN,NIST.FIPS.205,26,26,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::5::section::NIST.FIPS.205::5. Winternitz One-Time Signature Plus Scheme > Algorithm 5 chain ( 𝑋 , 𝑖 , 𝑠 , PK .seed, ADRS",alg::NIST.FIPS.205::5,"section::NIST.FIPS.205::5. Winternitz One-Time Signature Plus Scheme > Algorithm 5 chain ( 𝑋 , 𝑖 , 𝑠 , PK .seed, ADRS",APPEARS_IN,NIST.FIPS.205,28,28,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::6::section::NIST.FIPS.205::5. Winternitz One-Time Signature Plus Scheme > 5.1 WOTS + Public-Key Generation > Algorithm 6 wots \_ pkGen ( SK .seed, PK .seed, ADRS )",alg::NIST.FIPS.205::6,"section::NIST.FIPS.205::5. Winternitz One-Time Signature Plus Scheme > 5.1 WOTS + Public-Key Generation > Algorithm 6 wots \_ pkGen ( SK .seed, PK .seed, ADRS )",APPEARS_IN,NIST.FIPS.205,28,28,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::7::section::NIST.FIPS.205::5. Winternitz One-Time Signature Plus Scheme > 5.2 WOTS + Signature Generation > Algorithm 7 wots \_ sign ( 𝑀 , SK .seed, PK .seed, ADRS )",alg::NIST.FIPS.205::7,"section::NIST.FIPS.205::5. Winternitz One-Time Signature Plus Scheme > 5.2 WOTS + Signature Generation > Algorithm 7 wots \_ sign ( 𝑀 , SK .seed, PK .seed, ADRS )",APPEARS_IN,NIST.FIPS.205,30,30,{}
"edge::APPEARS_IN::alg::NIST.FIPS.205::8::section::NIST.FIPS.205::5. Winternitz One-Time Signature Plus Scheme > 5.3 Computing a WOTS + Public Key From a Signature > Algorithm 8 wots \_ pkFromSig ( 𝑠𝑖𝑔 , 𝑀 , PK .seed, ADRS )",alg::NIST.FIPS.205::8,"section::NIST.FIPS.205::5. Winternitz One-Time Signature Plus Scheme > 5.3 Computing a WOTS + Public Key From a Signature > Algorithm 8 wots \_ pkFromSig ( 𝑠𝑖𝑔 , 𝑀 , PK .seed, ADRS )",APPEARS_IN,NIST.FIPS.205,31,31,{}
edge::APPEARS_IN::alg::NIST.FIPS.205::9::section::NIST.FIPS.205::6. eXtended Merkle Signature Scheme (XMSS) > 6.1 Generating a Merkle Hash Tree,alg::NIST.FIPS.205::9,section::NIST.FIPS.205::6. eXtended Merkle Signature Scheme (XMSS) > 6.1 Generating a Merkle Hash Tree,APPEARS_IN,NIST.FIPS.205,33,33,{}
"edge::APPEARS_IN::term::addntt::section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 44 AddNTT (𝑎, ̂ 𝑏)",term::addntt,"section::NIST.FIPS.204::7. Auxiliary Functions > 7.6 Arithmetic Under NTT > Algorithm 44 AddNTT (𝑎, ̂ 𝑏)",APPEARS_IN,NIST.FIPS.204,55,55,{}
"edge::APPEARS_IN::term::base_2::section::NIST.FIPS.205::4. Functions and Addressing > 4.4 Arrays, Byte Strings, and Integers > Algorithm 4 base \_ 2 b ( 𝑋 , 𝑏 , 𝑜𝑢𝑡 \_ 𝑙𝑒𝑛 )",term::base_2,"section::NIST.FIPS.205::4. Functions and Addressing > 4.4 Arrays, Byte Strings, and Integers > Algorithm 4 base \_ 2 b ( 𝑋 , 𝑏 , 𝑜𝑢𝑡 \_ 𝑙𝑒𝑛 )",APPEARS_IN,NIST.FIPS.205,26,26,{}
"edge::APPEARS_IN::term::basecasemultiply::section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.3 The Number-Theoretic Transform > 4.3.1 Multiplication in the NTT Domain > Algorithm 12 BaseCaseMultiply (𝑎 0 , 𝑎 1 , 𝑏 0 , 𝑏 1 , 𝛾)",term::basecasemultiply,"section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.3 The Number-Theoretic Transform > 4.3.1 Multiplication in the NTT Domain > Algorithm 12 BaseCaseMultiply (𝑎 0 , 𝑎 1 , 𝑏 0 , 𝑏 1 , 𝛾)",APPEARS_IN,NIST.FIPS.203,36,36,{}
"edge::APPEARS_IN::term::bitpack::section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 17 BitPack (𝑤, 𝑎,",term::bitpack,"section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 17 BitPack (𝑤, 𝑎,",APPEARS_IN,NIST.FIPS.204,40,41,{}
edge::APPEARS_IN::term::bitrev::section::NIST.FIPS.204::7. Auxiliary Functions > -1 7.5 NTT and NTT > Algorithm 43 BitRev 8 (𝑚),term::bitrev,section::NIST.FIPS.204::7. Auxiliary Functions > -1 7.5 NTT and NTT > Algorithm 43 BitRev 8 (𝑚),APPEARS_IN,NIST.FIPS.204,54,54,{}
edge::APPEARS_IN::term::bitstobytes::section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.2 General Algorithms > 4.2.1 Conversion and Compression Algorithms > Algorithm 3 BitsToBytes (𝑏),term::bitstobytes,section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.2 General Algorithms > 4.2.1 Conversion and Compression Algorithms > Algorithm 3 BitsToBytes (𝑏),APPEARS_IN,NIST.FIPS.203,29,29,{}
edge::APPEARS_IN::term::bitstobytes::section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 12 BitsToBytes (𝑦),term::bitstobytes,section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 12 BitsToBytes (𝑦),APPEARS_IN,NIST.FIPS.204,39,39,{}
"edge::APPEARS_IN::term::bitstointeger::section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 10 BitsToInteger (𝑦, 𝛼)",term::bitstointeger,"section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 10 BitsToInteger (𝑦, 𝛼)",APPEARS_IN,NIST.FIPS.204,38,38,{}
edge::APPEARS_IN::term::bytedecode::section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.2 General Algorithms > 4.2.1 Conversion and Compression Algorithms > Algorithm 6 ByteDecode (𝐵) 𝑑,term::bytedecode,section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.2 General Algorithms > 4.2.1 Conversion and Compression Algorithms > Algorithm 6 ByteDecode (𝐵) 𝑑,APPEARS_IN,NIST.FIPS.203,31,31,{}
edge::APPEARS_IN::term::byteencode::section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.2 General Algorithms > 4.2.1 Conversion and Compression Algorithms > Algorithm 5 ByteEncode (𝐹 ) 𝑑,term::byteencode,section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.2 General Algorithms > 4.2.1 Conversion and Compression Algorithms > Algorithm 5 ByteEncode (𝐹 ) 𝑑,APPEARS_IN,NIST.FIPS.203,31,31,{}
edge::APPEARS_IN::term::bytestobits::section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.2 General Algorithms > 4.2.1 Conversion and Compression Algorithms > Algorithm 4 BytesToBits (𝐵),term::bytestobits,section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.2 General Algorithms > 4.2.1 Conversion and Compression Algorithms > Algorithm 4 BytesToBits (𝐵),APPEARS_IN,NIST.FIPS.203,29,30,{}
edge::APPEARS_IN::term::bytestobits::section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 13 BytesToBits (𝑧),term::bytestobits,section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 13 BytesToBits (𝑧),APPEARS_IN,NIST.FIPS.204,39,39,{}
edge::APPEARS_IN::term::cbd::section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.2 General Algorithms > 4.2.2 Sampling Algorithms > Algorithm 7 SampleNTT (𝐵),term::cbd,section::NIST.FIPS.203::4. Auxiliary Algorithms > 4.2 General Algorithms > 4.2.2 Sampling Algorithms > Algorithm 7 SampleNTT (𝐵),APPEARS_IN,NIST.FIPS.203,32,32,{}
edge::APPEARS_IN::term::cbd::section::NIST.FIPS.203::5. The K-PKE Component Scheme > 5.1 K-PKE Key Generation > Algorithm 13 K-PKE . KeyGen (𝑑),term::cbd,section::NIST.FIPS.203::5. The K-PKE Component Scheme > 5.1 K-PKE Key Generation > Algorithm 13 K-PKE . KeyGen (𝑑),APPEARS_IN,NIST.FIPS.203,38,38,{}
edge::APPEARS_IN::term::cbd::section::NIST.FIPS.203::5. The K-PKE Component Scheme > 5.2 K-PKE Encryption,term::cbd,section::NIST.FIPS.203::5. The K-PKE Component Scheme > 5.2 K-PKE Encryption,APPEARS_IN,NIST.FIPS.203,38,40,{}
edge::APPEARS_IN::term::coefffromhalfbyte::section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 15 CoeffFromHalfByte (𝑏),term::coefffromhalfbyte,section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 15 CoeffFromHalfByte (𝑏),APPEARS_IN,NIST.FIPS.204,40,40,{}
"edge::APPEARS_IN::term::coefffromthreebytes::section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 14 CoeffFromThreeBytes (𝑏 0 , 𝑏 1 , 𝑏 2 ) Generates an element of {0, 1, 2, … , 𝑞 -1} ∪ {⊥} . Input : Bytes 𝑏 0 , 𝑏 1 , 𝑏 2 . Output : An integer modulo 𝑞 or ⊥ . 1: 𝑏 ′ 2 ← 𝑏 2 2: ′ if 𝑏 2 > 127 then 3: 𝑏 ′ 2 ← 𝑏 ′ 2 128 ▷ set the top bit of 𝑏 ′ 2 to zero 4: end if 5: 𝑧 ← 2 16 ⋅ 𝑏 ′ 2 + 2 8 ⋅ 𝑏 1 + 𝑏 0 ▷ 0 ≤ 𝑧 ≤ 2 23 -1 6: if 𝑧 < 𝑞 then return 𝑧 ▷ rejection sampling 7: else return ⊥ 8: end if",term::coefffromthreebytes,"section::NIST.FIPS.204::7. Auxiliary Functions > 7.1 Conversion Between Data Types > Algorithm 14 CoeffFromThreeBytes (𝑏 0 , 𝑏 1 , 𝑏 2 ) Generates an element of {0, 1, 2, … , 𝑞 -1} ∪ {⊥} . Input : Bytes 𝑏 0 , 𝑏 1 , 𝑏 2 . Output : An integer modulo 𝑞 or ⊥ . 1: 𝑏 ′ 2 ← 𝑏 2 2: ′ if 𝑏 2 > 127 then 3: 𝑏 ′ 2 ← 𝑏 ′ 2 128 ▷ set the top bit of 𝑏 ′ 2 to zero 4: end if 5: 𝑧 ← 2 16 ⋅ 𝑏 ′ 2 + 2 8 ⋅ 𝑏 1 + 𝑏 0 ▷ 0 ≤ 𝑧 ≤ 2 23 -1 6: if 𝑧 < 𝑞 then return 𝑧 ▷ rejection sampling 7: else return ⊥ 8: end if",APPEARS_IN,NIST.FIPS.204,39,39,{}
edge::APPEARS_IN::term::decapsulation::section::NIST.FIPS.203::6. Main Internal Algorithms > 6.3 Internal Decapsulation,term::decapsulation,section::NIST.FIPS.203::6. Main Internal Algorithms > 6.3 Internal Decapsulation,APPEARS_IN,NIST.FIPS.203,42,43,{}
edge::APPEARS_IN::term::decapsulation::section::NIST.FIPS.203::7. The ML-KEM Key-Encapsulation Mechanism > 7.3 ML-KEM Decapsulation,term::decapsulation,section::NIST.FIPS.203::7. The ML-KEM Key-Encapsulation Mechanism > 7.3 ML-KEM Decapsulation,APPEARS_IN,NIST.FIPS.203,46,47,{}
edge::APPEARS_IN::term::encapsulation::section::NIST.FIPS.203::3. Overview of the ML-KEM Scheme > 3.1 Key-Encapsulation Mechanisms,term::encapsulation,section::NIST.FIPS.203::3. Overview of the ML-KEM Scheme > 3.1 Key-Encapsulation Mechanisms,APPEARS_IN,NIST.FIPS.203,21,22,{}
edge::APPEARS_IN::term::encapsulation::section::NIST.FIPS.203::7. The ML-KEM Key-Encapsulation Mechanism,term::encapsulation,section::NIST.FIPS.203::7. The ML-KEM Key-Encapsulation Mechanism,APPEARS_IN,NIST.FIPS.203,44,47,{}
edge::APPEARS_IN::term::encapsulation::section::NIST.FIPS.203::7. The ML-KEM Key-Encapsulation Mechanism > 7.2 ML-KEM Encapsulation,term::encapsulation,section::NIST.FIPS.203::7. The ML-KEM Key-Encapsulation Mechanism > 7.2 ML-KEM Encapsulation,APPEARS_IN,NIST.FIPS.203,45,46,{}
edge::APPEARS_IN::term::encapsulation::section::NIST.FIPS.203::Module-Lattice-Based Key-Encapsulation Mechanism Standard,term::encapsulation,section::NIST.FIPS.203::Module-Lattice-Based Key-Encapsulation Mechanism Standard,APPEARS_IN,NIST.FIPS.203,1,6,{}
edge::APPEARS_IN::term::encapsulation::section::NIST.SP.800-227::2. Overview of Key-Encapsulation Mechanisms,term::encapsulation,section::NIST.SP.800-227::2. Overview of Key-Encapsulation Mechanisms,APPEARS_IN,NIST.SP.800-227,12,18,{}
edge::APPEARS_IN::term::encapsulation::section::NIST.SP.800-227::5. Examples > 5.1. Examples of KEMs > 5.1.2. A KEM From RSA Secret-Value Encapsulation,term::encapsulation,section::NIST.SP.800-227::5. Examples > 5.1. Examples of KEMs > 5.1.2. A KEM From RSA Secret-Value Encapsulation,APPEARS_IN,NIST.SP.800-227,42,42,{}
